handle,tweet_count,key_word_list
RepStephenLynch,10,"['pleased', 'see', 'railway', 'labor', 'tentative', 'agreement', 'pass', 'house', 'yesterday', 'now', 'go', 'senate', 'consideration', 'full', 'statement', 'vote', 'avert', 'disastrous', 'national', 'rail', 'shutdown', 'increase', 'pay', 'rail', 'worker', 'stop', 'quincy', 'north', 'quincy', 'football', 'game', 'great', 'thanksgivingday', 'tradition', 'thank', 'mayor', 'tom', 'koch', 'treasurer', 'mike', 'bellotti', 'da', 'mike', 'morrissey', 'hospitality', 'wish', 'day', 'joy', 'peace', 'family', 'friend', 'great', 'way', 'kick', 'thanksgiving', 'day', 'morning', 'weymouth', 'walpole', 'football', 'game', 'great', 'spend', 'time', 'senator', 'paul', 'feeney', 'paul', 'mcmurtry', 'huge', 'turnout', 'support', 'team', 'congratulation', 'player', 'hard', 'fought', 'game', 'commend', 'brave', 'people', 'stop', 'gunman', 'thought', 'family', 'friend', 'entire', 'community', 'impact', 'tragedy', 'devastate', 'hear', 'shooting', 'club', 'q', 'colorado', 'springs', 'weekend', 'claim', 'innocent', 'life', 'amp', 'injure', 'other', 'hate', 'crime', 'continue', 'occur', 'have', 'place', 'america', 'amp', 'take', 'action', 'relentless', 'discrimination', 'amp', 'gun', 'violence', 'thank', 'friend', 'mayor', 'tom', 'koch', 'host', 'ceremony', 'honor', 'abigail', 'adams', 'solidify', 'memory', 'city', 'presidents', 'beautiful', 'morning', 'saturday', 'unveiling', 'abigail', 'adams', 'statue', 'hancock', 'adams', 'commons', 'abigail', 'adams', 'most', 'influential', 'amp', 'intelligent', 'woman', 'time', 'statue', 'well', 'deserve', 'tribute', 'impact', 'have', 'country', 'deeply', 'shock', 'sadden', 'news', 'brutal', 'attack', 'year', 'old', 'paul', 'pelosi', 'today', 'shameful', 'act', 'intend', 'attack', 'speaker', 'nancy', 'pelosi', 'condemn', 'thank', 'self', 'help', 'masscap', 'organize', 'event', 'ensure', 'struggle', 'family', 'senior', 'citizen', 'fix', 'income', 'have', 'choose', 'buy', 'grocery', 'pay', 'heating', 'bill', 'winter', 'approach', 'increase', 'energy', 'price', 'liheap', 'provide', 'critical', 'life', 'save', 'help', 'low', 'income', 'household', 'commonwealth']"
RepSteveChabot,10,"['wish', 'family', 'blessed', 'happy', 'thanksgiving', 'day', 'fill', 'love', 'laughter', 'picture', 'below', 'retirement', 'celebration', 'early', 'year', 'owens', 'greatly', 'miss', 'donna', 'deeply', 'sadden', 'learn', 'owens', 'passing', 'long', 'career', 'dedicate', 'life', 'serve', 'community', 'touch', 'so', 'many', 'life', 'know', 'well', 'experience', 'time', 'congress', 'friend', 'turkey', 'heartbroken', 'learn', 'terrorist', 'attack', 'istanbul', 'important', 'nato', 'ally', 'offer', 'deep', 'condolence', 'victim', 'family', 'turkish', 'people', 'face', 'senseless', 'violence', 'happy', 'veterans', 'day', 'man', 'woman', 'serve', 'serve', 'nation', 'armed', 'service', 'owe', 'tremendous', 'debt', 'gratitude', 'willingness', 'risk', 'life', 'protect', 'freedom', 'ideal', 'hold', 'dear', 'god', 'bless', 'god', 'bless', 'america', 'strong', 'supporter', 'nation', 'small', 'business', 'honor', 'receive', 'heroes', 'main', 'street', 'award', 'thank', 'jamie', 'ward', 'ceo', 'alex', 'boehnke', 'manager', 'public', 'affairs', 'present', 'award', 'really', 'enjoy', 'recent', 'small', 'business', 'roundtable', 'discussion', 'focus', 'effort', 'deal', 'skyrocket', 'inflation', 'supply', 'chain', 'shortage', 'thank', 'chamber', 'executive', 'director', 'jack', 'blosser', 'organize', 'event', 'recently', 'meet', 'warren', 'county', 'employee', 'county', 'administration', 'building', 'thank', 'service', 'community', 'learn', 'more', 'department', 'work', 'county', 'resident', 'thank', 'time', 'really', 'enjoy', 'meet', 'veteran', 'depart', 'final', 'honorflight', 'year', 'owe', 'veteran', 'tremendous', 'debt', 'gratitude', 'sacrifice', 'thank', 'service', 'nation', 'god', 'bless', 'america', 'rt', 'co', 'chairs', 'congressional', 'caucus', 'india', 'amp', 'indian', 'americans', 'relay', 'deep', 'condolence']"
RepSusieLee,10,"['rt', 'new', 'dems', 'congratulate', 'election', 'serve', 'battleground', 'leadership', 'representative', 'c', 'so', 'proud', 'have', 'strong', 'common', 'sense', 'battleground', 'voice', 'table', 'show', 'ability', 'bring', 'party', 'together', 'washington', 'deliver', 'real', 'result', 'constituent', 'exactly', 'continue', 'lead', 'party', 'proud', 'rotunda', 'recognize', 'hero', 'defend', 'democracy', 'january', 'thank', 'brave', 'service', 'congratulation', 'friend', 'new', 'new', 'dem', 'leadership', 'team', 'so', 'proud', 'friend', 'amp', 'fellow', 'nevadan', 'election', 'chair', 'congressional', 'black', 'caucus', 'congratulation', 'politic', 'single', 'member', 'congress', 'unify', 'denounce', 'word', 'act', 'anti', 'semitism', 'see', 'rise', 'news', 'hateful', 'rhetoric', 'fan', 'flame', 'violence', 'always', 'stand', 'strongly', 'sign', 'seal', 'deliver', 'forthepeople', 'spotifywrapped', 'thank', 'sacred', 'land', 'require', 'historic', 'action', 'today', 'president', 'commitment', 'step', 'close', 'protect', 'avi', 'kwa', 'ame', 'national', 'monument', 'look', 'forward', 'continue', 'work', 'administration', 'make', 'happen', 'rt', 'team', 'rt', 'humble', 'elect', 'incoming', 'house', 'democratic', 'leader', 'ready', 'get', 'work']"
RepSylviaGarcia,10,"['support', 'americadreamandpromise', 'act', 'daca', 'recipient', 'contribute', 'so', 'much', 'country', 'parent', 'teacher', 'doctor', 'artist', 'americans', 'now', 'never', 'dreamer', 'do', 'amazing', 'thing', 'contribute', 'economy', 'enrich', 'art', 'make', 'country', 'strong', 'daca', 'recipient', 'do', 'so', 'much', 'time', 'return', 'favor', 'time', 'senate', 'homeishere', 'today', 'texas', 'democratic', 'delegation', 'meet', 'celebrate', 'honor', 'legacy', 'congresswoman', 'johnson', 'tireless', 'advocate', 'champion', 'constituent', 'past', 'year', 'glad', 'have', 'opportunity', 'work', 'introduce', 'financial', 'literacy', 'act', 'finance', 'language', 'inclusion', 'act', 'deserve', 'fair', 'shot', 'reach', 'financial', 'health', 'more', 'hardworking', 'people', 'america', 'limit', 'english', 'proficiency', 'remove', 'unfair', 'language', 'barrier', 'financial', 'service', 'industry', 'have', 'equal', 'opportunity', 'only', 'right', 'thing', 'do', 'smart', 'thing', 'do', 'today', 'chair', 'hearing', 'hold', 'subcommittee', 'diversity', 'amp', 'inclusion', 'examine', 'progress', 'make', 'ensure', 'americans', 'include', 'economy', 'watch', 'now', 'chance', 'find', 'good', 'medicare', 'plan', 'go', 'go', 'almost', 'gone', 'medicareoe', 'end', 'wait', 'find', 'save', 'prescription', 'drug', 'cost', 'extra', 'benefit', 'available', 'medicare', 'advantage', 'plan', 'arrive', 'annual', 'congressional', 'ball', 'so', 'glad', 'spend', 'evening', 'celebrate', 'holiday', 'season', 'learn', 'more', 'holiday', 'shopping', 'safety', 'tip', 'watch', 'video', 'below', 'holiday', 'season', 'finally', 'here', 'want', 'remind', 'extra', 'careful', 'purchase', 'gift', 'sadly', 'see', 'more', 'car', 'break', 'in', 'holiday', 'season', 'especially', 'parking', 'lot']"
RepTedBudd,10,"['thrill', 'meet', 'astronaut', 'statesville', 'native', 'thomas', 'marshburn', 'family', 'today', 'bring', 'american', 'flag', 'travel', 'space', 'make', 'nc', 'proud', 'always', 'honor', 'pleasure', 'speak', 'great', 'people', 'thank', 'opportunity', 'always', 'fight', 'farmer', 'grower', 'rt', 'thank', 'speak', 'ncfarmbureau', 'annual', 'convention', 'rt', 'red', 'cross', 'emergency', 'partner', 'closely', 'monitor', 'power', 'outage', 'moore', 'county', 'ready', 'support', 'team', 'closely', 'monitor', 'widespread', 'power', 'outage', 'moore', 'county', 'contact', 'duke', 'energy', 'fully', 'support', 'law', 'enforcement', 'conduct', 'investigation', 'potential', 'vandalism', 'cause', 'outage', 'veterans', 'classrooms', 'program', 'help', 'current', 'former', 'member', 'military', 'become', 'teacher', 'school', 'resource', 'officer', 'hope', 'congress', 'include', 'ndaa', 'amendment', 'authorize', 'expand', 'program', 'happy', 'thanksgiving', 'lexington', 'style', 'god', 'bless', 'john', 'everhart', 'heartbreaking', 'news', 'send', 'prayer', 'involve', 'tragedy', 'happy', 'birthday', 'great', 'state', 'north', 'carolina', 'onthisday', 'north', 'carolina', 'become', 'country', 'state', 'honor', 'lifetime', 'represent', 'people', 'old', 'north', 'state', 'deep', 'prayer', 'go', 'family', 'young', 'girl', 'lose', 'life', 'today', 'raleigh', 'christmas', 'parade', 'send', 'love', 'support', 'community', 'involve', 'terrible', 'tragedy']"
RepTedDeutch,10,"['await', 'jury', 'decision', 'think', 'family', 'rt', 'leave', 'congress', 'need', 'leave', 'twitter', 'feed', 'start', 'helm', 'follow', 'consider', 'rt', 'leave', 'congress', 'need', 'leave', 'twitter', 'feed', 'start', 'helm', 'follow', 'ajc', 'mission', 'enhance', 'well', 'being', 'jewish', 'people', 'israel', 'advance', 'human', 'right', 'democratic', 'value', 'join', 'newprofilepic', 'thank', 'help', 'do', 'important', 'work', 'read', 'farewell', 'statement', 'here', 'try', 'represent', 'decency', 'dignity', 'empathy', 'do', 'so', 'much', 'good', 'together', 'be', 'end', 'appreciation', 'opportunity', 'serve', 'seriously', 'start', 'here', 'imagine', 'final', 'day', 'congress', 'white', 'house', 'say', 'thx', 'president', 'hope', 'deliver', 'year', 'rt', 'like', 'thank', 'service', 'congress', 'leadership', 'minds', 'act', 'minds', 'act']"
RepTedLieu,10,"['rt', 'ted', 'lieu', 'recently', 'elect', 'vice', 'chair', 'house', 'democratic', 'caucus', 'now', 'highest', 'rank', 'asian', 'am', 'dreamer', 'do', 'amazing', 'thing', 'contribute', 'economy', 'enrich', 'art', 'make', 'country', 'strong', 'daca', 'recipient', 'do', 'so', 'much', 'time', 'return', 'favor', 'time', 'senate', 'veteran', 'fight', 'country', 'now', 'turn', 'fight', 'pleased', 'pass', 'veteranservicerecognitionact', 'make', 'naturalization', 'process', 'easy', 'active', 'duty', 'servicemember', 'never', 'have', 'experience', 'fear', 'deportation', 'congratulation', 'amazing', 'team', 'thrill', 'overtime', 'win', 'very', 'tough', 'unc', 'team', 'so', 'proud', 'hard', 'work', 'determination', 'rt', 'today', 'reps', 'kathy', 'manning', 'chris', 'smith', 'grace', 'meng', 'brian', 'fitzpatrick', 'ted', 'lieu', 'kay', 'granger', 'marc', 'veasey', 'randy', 'weber', 'statement', 'congressman', 'ted', 'lieu', 'plastic', 'production', 'contribute', 'ton', 'greenhouse', 'gas', 'emission', 'atmosphere', 'pleased', 'join', 'fellow', 'cacoastalcaucus', 'member', 'introduce', 'protecting', 'communities', 'plastics', 'act', 'curb', 'pollution', 'rt', 'ted', 'lieu', 'california', 'win', 'way', 'contest', 'next', 'house', 'democratic', 'caucus', 'vice', 'chair', 'rt', 'think', 'douglas', 'happ', 'gregg', 'low', 'victim', 'small', 'plane', 'crash', 'torrance', 'airport', 'heart', 'family', 'difficult', 'time']"
RepTeresaLF,10,"['hugo', 'beautiful', 'dancer', 'soar', 'new', 'mexico', 'grace', 'america', 'stunning', 'performance', 'so', 'many', 'other', 'story', 'inspire', 'give', 'hope', 'stand', 'today', 'hugo', 'story', 'remind', 'inspiring', 'story', 'thousand', 'dreamer', 'country', 'family', 'bring', 'united', 'states', 'search', 'well', 'life', 'find', 'american', 'dream', 'today', 'rise', 'tell', 'story', 'hugo', 'pizano', 'orozco', 'daca', 'recipient', 'district', 'hugo', 'come', 'española', 'mexico', 'child', 'go', 'graduate', 'juilliard', 'now', 'perform', 'onstage', 'ballet', 'hispánico', 'immigrant', 'serve', 'country', 'so', 'many', 'way', 'include', 'nation', 'military', 'support', 'bill', 'make', 'easy', 'immigrant', 'veteran', 'gain', 'citizenship', 'just', 'thank', 'veteran', 'service', 'need', 'make', 'feel', 'belong', 'age', 'benjamin', 'ferencz', 'last', 'surviving', 'prosecutor', 'nuremberg', 'trials', 'renew', 'focus', 'danger', 'antisemitism', 'time', 'earn', 'congressional', 'gold', 'medal', 'pass', 'bill', 'house', 'let', 'get', 'senate', 'senior', 'high', 'school', 'plan', 'attend', 'hbcu', 'scholarship', 'opportunity', 'await', 'miss', 'chance', 'apply', 'scholarship', 'stem', 'field', 'application', 'close', 'january', 'take', 'look', 'fact', 'sheet', 'today', 'international', 'day', 'persons', 'disabilities', 'want', 'celebrate', 'comunidad', 'have', 'disability', 'visible', 'invisible', 'remind', 'importance', 'access', 'inclusion', 'equity', 'disabled', 'person', 'space', 'conversation', 'sadden', 'learn', 'tragic', 'passing', 'alfred', 'trujillo', 'serve', 'people', 'rio', 'arriba', 'county', 'heart', 'go', 'family', 'miss', 'trujillo', 'thank', 'work', 'do', 'comunidad', 'nowornever', 'daca', 'recipient', 'poll', 'poll', 'show', 'support', 'dreamers', 'percent', 'americans', 'support', 'path', 'citizenship', 'daca', 'recipient', 'pay', 'taxis', 'have', 'spending', 'power', 'economy', 'senate', 'need', 'act', 'protect', 'daca', 'week', 'historic', 'tribal', 'nations', 'new', 'mexico', 'hawaii', 'alaska', 'congress', 'pass', 'bill', 'end', 'illegal', 'export', 'steal', 'tribal', 'cultural', 'item', 'return', 'rightful', 'owner', 'thank', 'senate', 'champion', 'now']"
RepThomasMassie,10,"['pasteurization', 'homogenization', 'diminish', 'digestibility', 'benefit', 'milk', 'know', 'thy', 'farmer', 'lactose', 'intolerant', 'think', 'try', 'raw', 'milk', 'military', 'covid', 'vaccine', 'mandate', 'end', 'page', 'amp', 'ndaa', 'text', 'just', 'release', 'next', 'step', 'end', 'covid', 'vax', 'mandate', 'healthcare', 'worker', 'foreign', 'visitor', 'reinstate', 'member', 'military', 'wrongfully', 'terminate', 'vax', 'dems', 'control', 'introduce', 'right', 'now', 'leverage', 'republican', 'walk', 'away', 'write', 'bill', 'month', 'see', 'few', 'one', 'prevent', 'spread', 'disease', 'cause', 'heart', 'damage', 'guest', 'kennedy', 'tonight', 'pm', 'tune', 'in', 'time', 'rid', 'vaccine', 'mandate', 'military', 'bill', 'hr', 'do', 'urge', 'colleague', 'include', 'ndaa', 'liz', 'remember', 'time', 'so', 'upset', 'require', 'congress', 'follow', 'constitution', 'show', 'work', 'max', 'donate', 'fringe', 'racist', 'run', 'ever', 'get', 'money', 'back']"
RepThompson,10,"['great', 'join', 'garen', 'staglin', 'other', 'mental', 'health', 'advocate', 'discuss', 'importance', 'prioritize', 'brain', 'health', 'research', 'work', 'congress', 'advance', 'policy', 'support', 'effort', 'man', 'woman', 'defend', 'capitol', 'january', 'insurrection', 'deserve', 'recognition', 'heroism', 'bravery', 'congressional', 'gold', 'medal', 'symbolic', 'heroism', 'face', 'unprecedented', 'domestic', 'attack', 'thank', 'service', 'met', 'us', 'trade', 'rep', 'amp', 'discuss', 'shipping', 'issue', 'face', 'port', 'amp', 'american', 'producer', 'grower', 'amp', 'farmer', 'continue', 'work', 'expand', 'agriculture', 'producer', 'access', 'global', 'market', 'amp', 'stop', 'foreign', 'shipping', 'company', 'impose', 'harmful', 'trade', 'barrier', 'congratulation', 'vallejo', 'annual', 'tree', 'lighting', 'ceremony', 'last', 'holiday', 'season', 'represent', 'vallejo', 'community', 'always', 'remain', 'important', 'part', 'region', 'honor', 'represent', 'month', 'ago', 'average', 'cost', 'gas', 'ca', 'today', 'price', 'ca', 'around', 'gas', 'price', 'country', 'average', 'gas', 'price', 'now', 'low', 'russia', 'invasion', 'ukraine', 'about', 'cent', 'see', 'progress', 'right', 'direction', 'alone', 'mass', 'shooting', 'unacceptable', 'epidemic', 'gun', 'violence', 'remain', 'priority', 'next', 'congress', 'call', 'let', 'gun', 'violence', 'prevention', 'legislation', 'fall', 'wayside', 'congratulation', 'cotati', 'christmas', 'tree', 'lighting', 'ceremony', 'holiday', 'season', 'here', 'tree', 'lighting', 'kickoff', 'season', 'celebration', 'know', 'thank', 'inflation', 'reduction', 'act', 'americans', 'save', 'average', 'year', 'family', 'aca', 'health', 'insurance', 'premium', 'sign', 'getcovere', 'start', 'inflation', 'reduction', 'act', 'save', 'americans', 'give', 'rebate', 'energy', 'efficient', 'appliance', 'rooftop', 'solar', 'amp', 'home', 'electrification', 'proud', 'green', 'act', 'basis', 'climate', 'provision', 'law', 'amp', 'keep', 'work', 'lower', 'cost', 'amp', 'protect', 'environment', 'great', 'spend', 'time', 'amp', 'friend', 'amp', 'family', 'gather', 'recognize', 'tremendous', 'career', 'jackie', 'friend', 'time', 'state', 'assembly', 'amp', 'senate', 'congress', 'wish', 'luck', 'come', 'next', 'amp', 'know', 'continue', 'uplift']"
RepTimBurchett,10,"['earth', 'there', 'more', 'important', 'thing', 'deadly', 'fentanyl', 'smuggling', 'human', 'trafficking', 'millions', 'people', 'enter', 'country', 'unchecke', 'day', 'more', 'important', 'national', 'security', 'visit', 'border', 'dem', 'push', 'trillion', 'covid', 'spending', 'know', 'go', 'republicans', 'ask', 'oversight', 'get', 'fraudster', 'get', 'share', 'money', 'use', 'word', 'oversight', 'fun', 'say', 'taxpayer', 'deserve', 'month', 'propose', 'new', 'rule', 'increase', 'transparency', 'congress', 'introduce', 'bill', 'protect', 'veteran', 'fraud', 'continue', 'tim', 'tour', 'want', 'monthly', 'update', 'send', 'straight', 'inbox', 'subscribe', 'newsletter', 'statement', 'vote', 'legislation', 'impose', 'labor', 'agreement', 'rail', 'company', 'worker', 'social', 'medium', 'hot', 'temper', 'political', 'division', 'drastically', 'change', 'news', 'medium', 'landscape', 'talk', 'more', 'late', 'episode', 'tennessee', 'talks', 'newsmax', 'host', 'east', 'tennessee', 'resident', 'click', 'below', 'watch', 'americans', 'always', 'have', 'easy', 'access', 'go', 'congress', 'know', 'content', 'bill', 'pass', 'cost', 'vote', 'propose', 'rule', 'congress', 'make', 'house', 'more', 'accountable', 'american', 'people', 'statement', 'donald', 'mceachin', 'passing', 'happy', 'thanksgiving', 'east', 'tennessee', 'administration', 'barely', 'get', 'nominee', 'confirmation', 'hearing', 'begin', 'bow', 'climate', 'cartel', 'green', 'special', 'interest', 'group']"
RepTomEmmer,10,"['national', 'miners', 'day', 'recognize', 'hard', 'work', 'dedication', 'nation', 'miner', 'provide', 'critical', 'mineral', 'need', 'keep', 'economy', 'move', 'thank', 'do', 'rt', 'biden', 'administration', 'favorite', 'lie', 'southern', 'border', 'secure', 'illegal', 'immigrant', 'cross', 'o', 'american', 'people', 'deserve', 'oversight', 'accountability', 'tax', 'dollar', 'spend', 'consistently', 'advocate', 'increase', 'oversight', 'covid', 'relief', 'fund', 'democrats', 'fight', 'opportunity', 'outcome', 'negligence', 'only', 'beginning', 'need', 'real', 'oversight', 'rt', 'biden', 'admin', 'blame', 'fail', 'agenda', 'american', 'family', 'cause', 'record', 'inflation', 'gotaway', 'november', 'alone', 'high', 'ever', 'record', 'joe', 'biden', 'refusal', 'secure', 'southern', 'border', 'endanger', 'americans', 'country', 'rt', 'deadly', 'fentanyl', 'traffic', 'more', 'ever', 'mexican', 'drug', 'cartel', 'grow', 'rich', 'warren', 'strelow', 'legend', 'world', 'hockey', 'well', 'know', 'role', 'goaltende', 'coach', 'miracle', 'ice', 'olympic', 'team', 'week', 'outstanding', 'minnesotan', 'honor', 'lester', 'patrick', 'trophy', 'deliver', 'promise', 'hold', 'washington', 'bureaucrat', 'accountable', 'american', 'people', 'deserve', 'answer', 'joe', 'biden', 'side', 'foreign', 'dictator', 'american', 'people', 'once', 'again', 'put', 'american', 'people', 'first', 'bring', 'back', 'era', 'energy', 'independence']"
RepTonyGonzales,10,"['live', 'directly', 'border', 'hundred', 'mile', 'away', 'crisis', 'affect', 'end', 'title', 'plan', 'only', 'make', 'thing', 'bad', 'urge', 'white', 'house', 'see', 'crisis', 'southern', 'border', 'firsthand', 'abolish', 'policy', 'talk', 'border', 'crisis', 'minute', 'tune', 'in', 'brave', 'man', 'woman', 'serve', 'nation', 'never', 'force', 'make', 'medical', 'decision', 'will', 'covid', 'control', 'time', 'ban', 'vaccine', 'mandate', 'servicemember', 'morale', 'organization', 'border', 'time', 'low', 'result', 'deadly', 'white', 'house', 'refuse', 'step', 'take', 'accountability', 'house', 'take', 'lead', 'border', 'patrol', 'suicide', 'hit', 'record', 'high', 'year', 'biden', 'administration', 'wake', 'listen', 'live', 'crisis', 'everyday', 'time', 'increase', 'border', 'technology', 'mental', 'health', 'resource', 'man', 'woman', 'green', 'serve', 'frontline', 'start', 'morning', 'meeting', 'george', 'hernandez', 'ceo', 'discuss', 'health', 'care', 'resource', 'cyber', 'security', 'priority', 'mission', 'keep', 'san', 'antonio', 'healthy', 'crucial', 'servicemember', 'family', 'have', 'access', 'benefit', 'deserve', 'join', 'colleague', 'write', 'letter', 'urge', 'secretary', 'defense', 'restore', 'full', 'basic', 'allowance', 'housing', 'serve', 'nation', 'address', 'crisis', 'southern', 'border', 'priority', 'need', 'work', 'together', 'americans', 'find', 'real', 'solution', 'secure', 'southern', 'border', 'join', 'minute', 'discuss', 'late', 'border', 'crisis', 'tune', 'change', 'just', 'month', 'away', 'majority', 'house', 'republicans', 'secure', 'southern', 'border', 'reduce', 'crime', 'restore', 'economy']"
RepTrentKelly,10,"['republicans', 'deliver', 'much', 'need', 'relief', 'commitmenttoamerica', 'sign', 'next', 'newsletter', 'rt', 'introduce', 'series', 'learn', 'more', 'here', 'rt', 'new', 'house', 'intel', 'ranking', 'member', 'letter', 'director', 'chris', 'wray', 'send', 'late', 'monday', 'evening', 'demand', 'rt', 'mississippi', 'aim', 'star', 'home', 'nasa', 'stennis', 'space', 'center', 'join', 'today', 'honor', 'host', 'promotion', 'ceremony', 'major', 'lauren', 'emmi', 'celebrate', 'occasion', 'family', 'friend', 'colleague', 'currently', 'major', 'emmi', 'serve', 'congressional', 'defense', 'fellow', 'dc', 'office', 'rt', 'game']"
RepTrey,10,"['rt', 'rt', 'pleased', 'house', 'passage', 'deal', 'act', 'legislation', 'improve', 'funding', 'growth', 'country', 'entrepreneur', 'write', 'urge', 'withdraw', 'sab', 'hide', 'major', 'change', 'custody', 'digital', 'asset', 'unacceptable', 'thankful', 'support', 'other', 'financial', 'services', 'colleague', 'read', 'letter', 'rt', 'next', 'stablecoin', 'last', 'week', 'introduce', 'bill', 'regulate', 'stablecoin', 'topic', 'rt', 'introduce', 'new', 'bill', 'stablecoin', 'transparency', 'act', 'require', 'stablecoin', 'contemplate', 'work', 'new', 'well', 'way', 'future', 'run', 'reelection', 'fight', 'different', 'way', 'congress', 'once', 'again', 'find', 'funding', 'deadline', 'vote', 'month', 'stop', 'gap', 'funding', 'bill', 'release', 'am', 'morning', 'perpetuate', 'broken', 'system', 'temporary', 'patch', 'hoosier', 'deserve', 'well', 'do', 'well', 'today', 'promise', 'vote', 'progressive', 'bbb', 'think', 'bbb', 'stand', 'comment', 'below', 'build', 'well', 'b', 'biden', 'bill', 'c', 'break', 'businesses', 'back', 'blindly', 'burn', 'billion', 'democrats', 'think', 'check', 'price', 'check', 'important', 'american', 'people', 'go', 'stick', 'pay', 'bill', 'want', 'know', 'look', 'taxpayer', 'demand', 'legitimate', 'nonpartisan', 'cbo', 'score']"
RepTroyCarter,10,"['haiti', 'dire', 'humanitarian', 'crisis', 'right', 'thing', 'do', 'extend', 'temporary', 'protect', 'status', 'haitians', 'proud', 'write', 'letter', 'state', 'dept', 'advocate', 'extension', 'amp', 'offer', 'full', 'support', 'haiti', 'rebuild', 'democratic', 'institution', 'rt', 'today', 'house', 'pass', 'veteranservicerecognitionact', 'create', 'pathway', 'recognize', 'service', 'immig', 'only', 'more', 'day', 'interested', 'military', 'service', 'academy', 'submit', 'application', 'nomination', 'friday', 'year', 'ago', 'house', 'pass', 'voting', 'rights', 'advancement', 'act', 'protect', 'americans', 'right', 'vote', 'provision', 'add', 'strengthen', 'legal', 'protection', 'discriminatory', 'practice', 'amp', 'policy', 'do', 'part', 'house', 'now', 'senate', 'have', 'amazing', 'time', 'white', 'house', 'congressional', 'holiday', 'ball', 'colleague', 'friend', 'son', 'beautiful', 'night', 'celebrate', 'transformative', 'accomplishment', 'american', 'people', 'discuss', 'critical', 'work', 'still', 'need', 'do', 'rt', 'honor', 'meet', 'representative', 'troy', 'carter', 'louisiana', 'congressional', 'district', 'live', 'friday', 'rt', 'listen', 'day', 'year', 'ago', 'american', 'federation', 'labor', 'amp', 'congress', 'industrial', 'organizations', 'country', 'tw', 'spark', 'arrest', 'rosa', 'parks', 'montgomerybusboycott', 'month', 'long', 'mass', 'protest', 'fight', 'white', 'supremacy', 'amp', 'racial', 'injustice', 'determination', 'fearless', 'advocate', 'pressure', 'scotus', 'rule', 'segregation', 'public', 'bus', 'unconstitutional', 'have', 'pleasure', 'join', 'morning', 'highlight', 'french', 'president', 'visit', 'new', 'orleans', 'great', 'opportunity', 'grow', 'historic', 'relationship', 'as', 'well', 'learn', 'other', 'work', 'transition', 'clean', 'more', 'reliable', 'energy', 'yr', 'ago', 'fame', 'playwright', 'tennessee', 'williams', 'open', 'blockbuster', 'play', 'streetcar', 'named', 'desire', 'broadway', 'set', 'new', 'orleans', 'play', 'inspire', 'time', 'live', 'heart', 'hear', 'desire', 'streetcar', 'go', 'royal', 'st']"
RepTroyNehls,10,"['see', 'here', 'rt', 'joe', 'biden', 'scare', 'visit', 'southern', 'border', 'rt', 'visit', 'ice', 'cream', 'shop', 'very', 'important', 'visit', 'border', 'illegal', 'immigration', 'death', 'escape', 'fentanyl', 'smugg', 'rt', 'congress', 'involve', 'rail', 'deal', 'beginning', 'troy', 'nehls', 'recommend', 'border', 'patrol', 'time', 'person', 'year', 'rt', 'congress', 'involve', 'rail', 'deal', 'beginning', 'troy', 'nehls', 'rt', 'regrettably', 'congressional', 'colleague', 'more', 'concerned', 'track', 'venmo', 'payment', 'make', 'rt', 'amnesty', 'illegal', 'aliens', 'rt', 'tx', 'join', 'sebastian', 'gorka', 'discuss', 'attend', 'donald', 'trump', 'announcement', 'run', 'president', 'taxpayer', 'have', 'pay', 'hunter', 'biden', 'fly', 'air', 'force', 'one', 'period']"
